ecmdb_id,name,kegg_id,bigg_id,conc_mM,raw_conc,condition,ref
ECMDB20123,"beta-D-Fructose 1,6-bisphosphate",C05378,,3.29,3290± 179 uM,"K120.2 g/L NH4Cl, 2.0 g/L (NH4)2SO4, 3.25 g/L KH2PO4, 2.5 g/L K2HPO4, 1.5 g/L NaH2PO4, 0.5 g/L MgSO4; trace substances: 10 mg/L CaCl2, 0.5 mg/L ZnSO4, 0.25 mg/L CuCl2, 0.25 mg/L  MnSO4, 0.175 mg/L CoCl2, 0.125 mg/L H3BO3, 2.5 mg/L AlCl3, 0.5 mg/L Na2MoO4, 10",PMID:11488613
ECMDB20123,"beta-D-Fructose 1,6-bisphosphate",C05378,,1.01,1010± 100 uM,"BW25113M9 Minimal Media, 4 g/L Glucose",PMID:15158257
ECMDB20123,"beta-D-Fructose 1,6-bisphosphate",C05378,,15.2,15200± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB20123,"beta-D-Fructose 1,6-bisphosphate",C05378,,5.85,5850± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB20123,"beta-D-Fructose 1,6-bisphosphate",C05378,,0.152,152± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB20167,L-Ribulose 5-phosphate,C01101,ru5p__L,0.002,2± 0 uM,"W31104.0 g/L Na2SO4; 5.36 g/L (NH4)2SO4; 1.0 g/L NH4Cl; 7.3 g/L K2HPO4; 1.8 g/L NaH2PO4 H2O; 12.0 g/L (NH4)2-H-citrate; 4.0 mL/L MgSO4 (1 M); 6.0 mL/L trace element solution; 0.02 g/L thiamine, 20 g/L glucose","Park, C., Park, C., Lee, Y., Lee, S.Y., Oh, H.B., Lee, J. (2011) Determination of the Intracellular Concentration of Metabolites in Escherichia coli Collected during the Exponential and Stationary Growth Phases using Liquid Chromatography-Mass Spectrometry. Bull Korean Chem. Soc. 32: 524-530."
ECMDB20169,L-Xylulose 5-phosphate,C03291,xu5p__L,1.02,1020± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB20169,L-Xylulose 5-phosphate,C03291,xu5p__L,0.686,686± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB20169,L-Xylulose 5-phosphate,C03291,xu5p__L,1.32,1320± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB20274,Ethylenediamine,C00134,ptrc,0.07,70± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB20344,beta-D-Ribopyranose,C08353,,0.26,260± 21 uM,"K120.2 g/L NH4Cl, 2.0 g/L (NH4)2SO4, 3.25 g/L KH2PO4, 2.5 g/L K2HPO4, 1.5 g/L NaH2PO4, 0.5 g/L MgSO4; trace substances: 10 mg/L CaCl2, 0.5 mg/L ZnSO4, 0.25 mg/L CuCl2, 0.25 mg/L  MnSO4, 0.175 mg/L CoCl2, 0.125 mg/L H3BO3, 2.5 mg/L AlCl3, 0.5 mg/L Na2MoO4, 10",PMID:11488613
ECMDB21195,Calcium,C00076,ca2,8.999999999999999e-05,0.09± 0.009 uM,"K12 AN120Minimal media + 0.5% glycerol, Vitamin B1 (1.25 ug/mL); 0.1% casamino acids",PMID:2442165
ECMDB21195,Calcium,C00076,ca2,6.0,6000± 0 uM,K-12Not Available,"1. Cybercell Database:http://ccdb.wishartlab.com/CCDB/cgi-bin/STAT_NEW.cgi2. Phillips R., Kondev, J., Theriot, J. (2008) “Physical Biology of the Cell” Garland Science, New York, NY."
ECMDB21221,Glutathione disulfide,C00127,gthox,2.37,2370± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB21221,Glutathione disulfide,C00127,gthox,7.31,7310± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB21221,Glutathione disulfide,C00127,gthox,1.68,1680± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB21221,Glutathione disulfide,C00127,gthox,3.67,3670± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21232,Hydrogen peroxide,C00027,h2o2,0.00025,0.25± 0.03 uM,AB1157/K12Luria-Bertani Broth,PMID:8990289
ECMDB21232,Hydrogen peroxide,C00027,h2o2,0.00017999999999999998,0.18± 0.02 uM,AB1157/K12Luria-Bertani Broth,PMID:8990289
ECMDB21326,dADP,C00206,dadp,0.053,53± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21385,Pipecolic acid,C00408,,0.006,6± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21390,Molybdenum,C00150,,4.0,4000± 0 uM,K-12Not Available,"1. Cybercell Database:http://ccdb.wishartlab.com/CCDB/cgi-bin/STAT_NEW.cgi2. Phillips R., Kondev, J., Theriot, J. (2008) “Physical Biology of the Cell” Garland Science, New York, NY."
ECMDB21396,Urocanic acid,C00785,,0.069,69± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21397,Citraconic acid,C02226,,0.02,20± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21398,Levulinic acid,,,1.26,1260± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21399,Azelaic acid,C08261,,0.02,20± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21400,Pterin,C00715,,0.024,24± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21401,N-Acetyl-L-aspartic acid,C01042,,0.141,141± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21402,Isobutyryl-CoA,C00630,,0.008,8± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21403,2-Aminoisobutyric acid,C03665,,0.011,11± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21404,"2,4-Diaminobutyric acid",C03283,,0.033,33± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21405,Diethanolamine,C06772,,0.02,20± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21406,2-Mercapto-1-methylimidazole,C07190,,0.186,186± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21407,4-Oxohexanoate,,,0.032,32± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21408,Isobutylamine,C02787,,0.026,26± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21409,Methyl sulfate,C02704,,0.13,130± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21410,Nicotinamide hypoxanthine dinucleotide,C04423,,0.146,146± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21411,Triethanolamine,C06771,,0.061,61± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21413,Cytidine monophosphate N-acetylneuraminic acid,C00128,,0.169,169± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB21666,CL(15:0cyclo/15:0cyclo/15:0cyclo/15:0cyclo),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21669,CL(15:0cyclo/15:0cyclo/15:0cyclo/18:1(9Z)),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21670,CL(15:0cyclo/15:0cyclo/15:0cyclo/19:0cycv8c),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21675,CL(15:0cyclo/15:0cyclo/16:0/16:1(9Z)),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21676,CL(15:0cyclo/15:0cyclo/16:0/18:1(9Z)),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21677,CL(15:0cyclo/15:0cyclo/16:0/19:0cycv8c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21678,CL(15:0cyclo/15:0cyclo/16:0/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21679,CL(15:0cyclo/15:0cyclo/16:0/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21681,CL(15:0cyclo/15:0cyclo/16:1(9Z)/16:0),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21682,CL(15:0cyclo/15:0cyclo/16:1(9Z)/16:1(9Z)),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21683,CL(15:0cyclo/15:0cyclo/16:1(9Z)/18:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21684,CL(15:0cyclo/15:0cyclo/16:1(9Z)/19:0cycv8c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21685,CL(15:0cyclo/15:0cyclo/16:1(9Z)/17:0cycw7c),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21686,CL(15:0cyclo/15:0cyclo/16:1(9Z)/14:0),,,4.668e-05,0.04668± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21687,CL(15:0cyclo/15:0cyclo/18:1(9Z)/15:0cyclo),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21688,CL(15:0cyclo/15:0cyclo/18:1(9Z)/16:0),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21689,CL(15:0cyclo/15:0cyclo/18:1(9Z)/16:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21690,CL(15:0cyclo/15:0cyclo/18:1(9Z)/18:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21691,CL(15:0cyclo/15:0cyclo/18:1(9Z)/19:0cycv8c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21692,CL(15:0cyclo/15:0cyclo/18:1(9Z)/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21693,CL(15:0cyclo/15:0cyclo/18:1(9Z)/14:0),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21694,CL(15:0cyclo/15:0cyclo/19:0cycv8c/15:0cyclo),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21695,CL(15:0cyclo/15:0cyclo/19:0cycv8c/16:0),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21696,CL(15:0cyclo/15:0cyclo/19:0cycv8c/16:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21697,CL(15:0cyclo/15:0cyclo/19:0cycv8c/18:1(9Z)),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21698,CL(15:0cyclo/15:0cyclo/19:0cycv8c/19:0cycv8c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21699,CL(15:0cyclo/15:0cyclo/19:0cycv8c/17:0cycw7c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21700,CL(15:0cyclo/15:0cyclo/19:0cycv8c/14:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21702,CL(15:0cyclo/15:0cyclo/17:0cycw7c/16:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21703,CL(15:0cyclo/15:0cyclo/17:0cycw7c/16:1(9Z)),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21704,CL(15:0cyclo/15:0cyclo/17:0cycw7c/18:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21705,CL(15:0cyclo/15:0cyclo/17:0cycw7c/19:0cycv8c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21706,CL(15:0cyclo/15:0cyclo/17:0cycw7c/17:0cycw7c),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21709,CL(15:0cyclo/15:0cyclo/14:0/16:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21710,CL(15:0cyclo/15:0cyclo/14:0/16:1(9Z)),,,4.668e-05,0.04668± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21711,CL(15:0cyclo/15:0cyclo/14:0/18:1(9Z)),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21712,CL(15:0cyclo/15:0cyclo/14:0/19:0cycv8c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21716,CL(15:0cyclo/16:0/15:0cyclo/16:1(9Z)),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21717,CL(15:0cyclo/16:0/15:0cyclo/18:1(9Z)),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21718,CL(15:0cyclo/16:0/15:0cyclo/19:0cycv8c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21719,CL(15:0cyclo/16:0/15:0cyclo/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21720,CL(15:0cyclo/16:0/15:0cyclo/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21722,CL(15:0cyclo/16:0/16:0/16:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21723,CL(15:0cyclo/16:0/16:0/16:1(9Z)),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21724,CL(15:0cyclo/16:0/16:0/18:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21725,CL(15:0cyclo/16:0/16:0/19:0cycv8c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21726,CL(15:0cyclo/16:0/16:0/17:0cycw7c),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21728,CL(15:0cyclo/16:0/16:1(9Z)/15:0cyclo),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21729,CL(15:0cyclo/16:0/16:1(9Z)/16:0),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21730,CL(15:0cyclo/16:0/16:1(9Z)/16:1(9Z)),,,4.7010000000000006e-05,0.04701± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21735,CL(15:0cyclo/16:0/18:1(9Z)/15:0cyclo),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21736,CL(15:0cyclo/16:0/18:1(9Z)/16:0),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21738,CL(15:0cyclo/16:0/18:1(9Z)/18:1(9Z)),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21742,CL(15:0cyclo/16:0/19:0cycv8c/15:0cyclo),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21743,CL(15:0cyclo/16:0/19:0cycv8c/16:0),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21746,CL(15:0cyclo/16:0/19:0cycv8c/19:0cycv8c),,,8.15e-05,0.0815± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21749,CL(15:0cyclo/16:0/17:0cycw7c/15:0cyclo),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21750,CL(15:0cyclo/16:0/17:0cycw7c/16:0),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21754,CL(15:0cyclo/16:0/17:0cycw7c/17:0cycw7c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21756,CL(15:0cyclo/16:0/14:0/15:0cyclo),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21764,CL(15:0cyclo/16:1(9Z)/15:0cyclo/16:1(9Z)),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21765,CL(15:0cyclo/16:1(9Z)/15:0cyclo/18:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
